Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean(5.7.14),Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132
8.837,11.621,11.991,13.673,12.413,10.259,13.845,19.878,17.901,16.796,15.698,14.016,13.225,13.055,12.560,13.733,9.667,16.044,9.469,10.183,8.464,4.583,8.747,12.571,10.248,12.986,12.527,8.907,6.343,6.898,8.636,9.539,8.029,5.761,8.197,5.598,4.404,3.060,9.713,9.862,8.339,12.849,13.127,7.602,9.260,10.640,16.011,7.843,17.293,13.984,14.773,6.800,11.605,14.096,9.816,8.068,8.011,12.486,13.413,11.433,14.515,16.618,15.065,12.679,15.721,14.775,12.739,12.866,6.492,8.033,9.261,10.096,13.437,11.652,10.244,10.109,13.096,10.682,17.261,13.913,12.843,11.672,10.407,7.151,11.825,10.699,10.063,11.083,11.525,9.581,12.290,26.490,17.350,16.595,16.635,19.083,20.951,18.325,18.138,21.425,20.659,17.837,15.000,20.233,18.701,12.413,21.125,19.852,15.111,12.603,13.115,13.169,12.540,12.059,13.083,17.083,13.234,15.924,11.827,11.971,12.661,15.356,14.776,12.020,13.253,13.750,7.821,10.102,10.000,14.270,15.866,11.173
8.221,11.835,11.522,13.500,11.968,9.767,14.023,19.256,16.444,16.828,15.453,14.008,12.972,11.809,14.000,11.878,10.426,15.881,10.442,10.510,5.893,4.861,7.533,12.420,10.577,13.105,12.936,9.086,6.562,7.169,9.470,9.363,7.740,5.650,8.064,6.118,4.258,3.504,9.648,10.251,7.677,14.027,12.618,7.949,8.104,10.880,15.379,7.836,15.957,14.452,15.036,7.240,11.316,14.711,9.939,7.568,8.304,11.943,12.935,10.922,14.160,16.333,14.645,13.584,15.757,15.955,12.152,13.588,6.692,8.989,8.338,10.113,13.211,11.420,9.946,9.516,13.696,11.242,17.015,12.864,13.000,10.925,11.235,8.509,11.495,10.285,10.044,11.428,11.485,9.610,12.860,25.600,16.485,17.552,16.153,19.083,19.198,16.625,18.234,23.513,21.129,17.714,14.524,22.186,18.636,11.968,21.023,16.926,14.467,10.962,14.787,11.462,12.700,12.255,13.857,18.500,14.000,16.362,13.733,10.857,13.125,17.102,14.776,13.080,14.275,13.932,7.443,9.847,9.706,13.873,15.642,11.463
8.404,11.204,10.930,13.327,11.952,9.603,14.767,19.378,16.123,18.301,16.962,13.748,12.070,11.136,13.253,13.256,9.602,15.413,10.106,9.952,6.875,5.611,7.427,11.891,10.336,12.972,11.682,8.857,6.619,6.593,8.667,9.598,8.817,5.718,8.274,5.304,5.000,3.233,9.120,10.138,8.992,13.616,13.855,7.856,7.883,10.653,15.747,8.082,15.650,13.937,14.182,6.860,9.842,13.886,10.088,7.080,7.620,10.286,14.076,11.833,14.325,16.314,14.355,13.015,14.213,15.438,12.087,13.908,6.708,8.902,8.718,9.948,12.155,10.899,9.940,10.188,13.259,10.030,16.306,13.350,12.578,10.776,10.506,6.906,10.670,10.138,9.918,10.917,10.505,9.371,12.237,26.000,15.748,17.810,16.635,20.267,17.704,16.275,18.053,22.237,21.376,16.245,15.145,20.512,19.584,11.952,20.364,19.500,14.422,12.897,14.377,12.923,12.260,11.686,13.643,15.903,13.672,16.895,11.867,12.629,14.071,15.695,13.204,13.620,14.165,14.091,8.840,9.504,10.167,13.717,15.559,11.352
8.048,10.650,10.974,14.048,11.952,9.922,13.465,18.561,18.185,17.817,13.736,13.323,12.746,12.273,14.320,13.289,9.861,15.594,10.071,10.010,6.804,4.958,8.440,12.378,10.854,13.245,11.009,8.664,7.371,7.051,9.045,9.382,8.077,5.752,8.038,6.206,4.933,3.684,10.065,10.162,8.427,12.877,13.673,7.771,8.091,11.173,15.463,6.881,15.171,13.476,13.955,7.010,9.605,14.140,9.789,6.898,8.283,10.500,12.826,10.656,14.528,16.176,14.964,12.686,15.382,17.146,13.022,13.000,6.217,9.261,8.183,9.122,11.817,11.536,9.494,8.516,11.481,10.788,14.910,12.427,12.971,11.567,10.173,7.038,10.546,9.959,10.570,11.228,9.970,9.048,11.086,24.761,16.388,17.431,14.729,19.050,19.963,15.225,17.287,21.263,19.882,17.776,14.742,18.581,18.714,11.952,20.818,18.407,14.644,10.936,12.770,13.092,12.480,13.314,13.476,16.111,13.742,16.229,12.360,11.171,12.768,14.593,13.306,12.300,14.813,12.886,8.396,9.591,9.814,13.890,15.762,10.927
7.788,11.505,11.026,13.452,11.151,10.017,13.395,18.695,16.185,16.032,14.453,13.890,12.014,11.691,13.093,12.289,9.046,15.541,10.221,10.048,6.786,4.889,7.213,12.412,11.255,12.713,12.364,9.171,6.848,6.076,9.038,9.176,8.433,5.684,8.070,5.980,4.090,3.586,10.204,10.641,7.774,14.068,12.109,6.873,7.286,10.080,15.137,8.388,15.136,13.770,13.464,8.240,11.447,13.947,10.018,6.045,8.087,12.000,12.587,11.144,13.515,15.922,13.870,13.255,16.515,17.730,13.326,13.639,6.867,9.859,7.972,10.113,13.507,12.449,9.881,9.531,12.430,11.000,15.515,12.437,13.167,10.746,10.222,9.340,11.041,9.951,9.734,11.462,10.079,9.552,12.505,25.290,16.680,17.267,16.459,19.400,18.580,17.125,17.340,20.938,18.529,15.561,14.750,18.651,17.455,11.151,18.500,19.056,14.667,11.603,13.246,13.354,11.020,12.431,12.917,17.042,12.984,15.257,12.427,12.314,12.714,16.136,14.796,13.720,14.011,15.511,7.651,8.314,9.980,14.003,15.644,11.124
8.346,11.350,10.296,14.365,11.762,9.922,14.597,17.829,16.926,16.247,16.660,12.732,11.606,11.945,13.373,13.533,9.889,15.497,10.248,9.500,7.554,4.972,7.813,12.479,10.693,12.608,12.345,9.043,6.676,6.644,8.591,9.667,8.240,5.838,7.924,6.059,4.225,3.707,9.472,10.341,8.331,12.630,10.964,8.331,8.013,9.733,15.337,7.022,14.286,12.500,12.482,6.480,9.474,16.588,9.561,7.273,8.109,10.843,11.609,10.856,15.429,16.431,14.260,12.131,16.213,16.753,12.522,13.193,6.108,8.674,8.746,8.870,13.239,11.232,9.518,9.703,11.911,9.742,15.246,11.573,12.069,9.224,10.074,8.453,10.351,9.911,9.772,11.000,10.238,9.829,11.957,24.110,15.592,17.000,15.753,19.917,17.728,15.625,17.340,20.375,20.165,17.480,15.113,21.209,17.455,11.762,18.136,19.000,13.689,11.167,13.098,12.077,12.880,12.647,12.274,16.681,13.625,15.905,12.040,13.657,11.857,16.136,15.204,13.140,14.220,15.898,9.142,8.234,9.833,14.151,15.506,11.062
8.202,10.252,10.122,12.846,11.214,9.319,13.550,19.244,16.728,17.409,13.981,12.984,12.507,12.045,13.280,13.378,9.000,16.283,8.912,11.221,6.286,4.722,7.400,12.521,11.365,12.350,14.136,8.479,6.810,6.814,8.795,9.108,7.500,6.000,8.178,6.441,4.618,3.699,10.009,10.144,8.677,13.438,11.582,8.136,7.286,11.427,14.758,6.604,14.407,12.214,13.373,6.640,11.408,16.596,10.947,6.943,8.554,11.443,14.772,11.744,15.448,17.235,13.757,12.956,16.118,17.494,12.315,12.899,6.800,9.207,8.887,10.461,12.211,11.043,9.167,9.906,12.511,9.424,14.821,11.262,10.961,10.284,10.012,6.642,9.990,10.049,9.082,11.579,11.050,8.790,11.387,25.232,15.282,17.345,14.047,18.683,16.716,15.825,16.489,21.663,20.176,15.878,14.798,18.977,17.065,11.214,17.875,19.593,13.822,12.154,12.951,12.354,10.920,11.980,14.369,16.931,13.391,15.943,13.653,12.571,12.589,14.508,18.041,12.160,14.209,16.477,7.896,8.285,9.833,13.987,15.702,11.491
8.625,10.913,9.974,13.096,10.643,8.560,13.341,17.634,15.975,16.914,14.547,12.457,12.521,11.918,13.400,12.756,8.528,15.500,10.133,10.115,6.625,5.542,7.440,11.731,11.343,12.804,12.245,8.714,7.238,6.153,8.902,10.343,7.183,6.291,9.089,6.206,4.899,3.165,9.324,10.126,7.984,12.973,12.564,7.407,7.260,10.187,15.032,6.978,14.500,12.468,13.455,6.640,10.908,17.868,10.360,7.477,7.685,11.757,12.935,10.544,15.460,16.873,14.462,13.015,16.103,16.528,12.652,14.277,6.758,10.022,9.099,10.374,13.944,12.058,9.548,7.797,11.630,10.500,14.470,12.359,11.333,10.000,9.148,6.679,10.186,10.333,9.943,10.862,11.307,9.657,12.419,23.342,16.194,16.534,14.165,18.717,17.086,15.200,16.394,19.025,19.800,16.439,14.903,19.837,18.532,10.643,17.080,20.759,13.178,12.244,12.689,13.154,12.340,12.039,13.048,16.069,12.656,16.724,13.933,12.971,12.964,15.119,17.490,13.640,14.253,17.080,8.462,8.920,9.706,13.891,15.637,11.277
8.731,10.097,11.191,14.423,11.294,9.000,13.202,16.390,16.272,15.753,14.208,12.929,12.394,11.418,12.853,13.789,9.880,15.453,9.265,8.952,7.089,4.653,7.613,12.504,10.745,12.839,11.673,8.279,6.562,7.017,8.500,9.765,7.144,5.308,7.860,5.578,4.472,3.744,9.213,9.701,6.782,13.164,10.000,8.017,8.130,11.253,14.705,7.470,14.907,12.651,14.064,6.750,11.171,18.754,10.570,6.784,8.391,11.200,13.130,10.400,16.233,16.912,13.107,13.599,15.956,16.539,11.891,13.050,6.067,10.207,8.479,9.817,12.859,9.870,9.131,8.641,12.007,9.636,14.575,11.524,11.441,9.597,10.321,6.358,10.588,9.951,9.456,10.290,10.139,9.143,12.462,23.523,16.340,16.198,14.753,19.883,16.593,15.175,16.064,20.212,20.365,16.837,13.427,18.140,18.117,11.294,17.500,19.630,13.978,12.051,13.361,11.892,11.320,12.824,12.690,16.333,13.508,16.076,12.080,11.657,12.732,15.136,15.755,12.940,14.802,16.750,7.491,7.869,9.627,14.138,15.529,11.374
7.885,11.301,10.409,11.875,11.278,8.810,12.729,18.707,15.222,17.344,14.755,13.016,11.338,11.845,12.133,12.778,10.148,15.211,9.195,9.865,6.411,4.806,7.813,11.916,10.562,13.182,11.973,8.471,5.971,6.169,8.417,9.941,7.923,5.325,7.911,5.980,4.045,3.158,9.944,10.126,7.315,11.822,10.800,7.924,8.532,11.600,15.063,7.366,14.536,12.659,12.691,7.040,11.974,18.035,11.386,7.045,7.696,10.029,12.739,9.778,15.620,16.245,13.692,13.146,17.471,16.506,12.957,13.790,6.725,9.435,8.704,9.583,11.775,11.536,8.988,8.047,11.259,10.470,14.037,11.311,11.225,10.284,9.432,7.132,10.577,9.585,9.829,10.669,10.257,8.867,12.495,22.858,15.359,16.276,14.788,19.133,16.432,15.375,16.500,20.250,20.706,18.296,14.766,16.116,16.078,11.278,17.182,19.111,12.400,11.692,11.377,11.123,10.700,13.725,13.000,15.319,12.406,15.962,12.067,12.714,13.589,14.475,15.612,12.880,15.484,15.148,8.038,7.562,9.480,14.131,15.299,11.474
8.846,10.612,9.426,12.904,10.579,8.405,14.240,17.585,15.235,16.925,14.396,11.732,12.352,11.727,13.987,12.189,9.213,15.422,9.442,9.240,6.643,5.097,7.267,13.118,11.511,13.021,12.964,8.771,6.286,6.619,8.871,9.324,7.173,6.145,7.994,7.088,4.281,3.594,9.167,9.575,7.524,11.055,10.818,6.915,6.974,11.280,14.158,8.455,15.057,12.143,12.682,7.360,11.539,18.088,10.553,7.284,7.935,11.029,13.457,10.167,16.258,16.324,13.059,12.234,15.125,18.135,11.402,13.101,6.858,11.174,8.310,9.617,12.831,10.739,8.744,8.984,10.926,9.727,14.082,11.631,10.569,11.567,9.741,7.151,10.021,9.797,9.272,10.683,9.634,8.990,12.129,22.606,15.485,16.009,14.412,19.333,17.222,14.325,15.894,20.100,21.576,18.857,14.589,17.372,18.909,10.579,17.159,18.833,12.222,11.077,11.344,10.846,11.680,13.471,12.690,15.875,13.109,15.933,11.840,14.257,11.964,15.508,16.714,13.480,15.011,15.943,8.245,7.664,10.324,13.792,15.269,11.131
8.096,10.388,9.948,12.250,9.595,8.328,13.047,17.720,15.852,16.032,14.113,12.457,12.197,11.155,13.013,12.978,8.870,15.495,9.327,9.779,6.821,5.125,8.187,12.597,12.109,12.797,12.555,8.679,6.438,6.542,8.439,9.990,7.635,5.752,7.732,5.931,4.101,3.301,9.574,9.623,7.129,11.904,11.145,7.136,8.532,11.680,14.789,7.231,15.350,12.857,13.391,7.200,11.000,16.763,9.798,7.398,8.489,11.657,12.935,10.767,16.258,16.010,13.408,11.993,17.029,16.584,12.054,13.403,6.525,10.304,8.866,10.374,12.859,10.580,9.286,8.953,10.578,9.061,12.821,10.796,11.402,9.925,10.519,6.981,10.649,10.642,9.139,11.055,9.248,9.210,12.677,21.916,17.078,16.534,14.141,19.583,16.272,15.200,16.000,20.212,20.224,18.500,14.516,17.465,18.325,9.595,18.705,20.019,13.578,11.462,12.016,10.600,11.420,12.510,13.964,16.986,12.594,16.248,11.853,12.343,11.286,15.898,14.816,13.320,14.176,15.125,8.613,7.190,11.275,13.839,15.312,11.424
7.856,10.466,9.183,12.221,10.722,8.121,12.496,17.573,14.111,17.269,14.019,12.378,11.042,11.209,14.187,13.067,10.009,15.722,8.593,10.250,6.089,4.236,7.653,12.008,11.577,13.867,11.864,8.814,7.133,6.720,9.098,9.647,7.702,5.829,7.522,6.088,4.124,3.301,9.028,10.024,7.452,10.438,11.145,7.924,8.844,12.000,14.916,7.112,14.800,12.992,13.736,6.450,10.184,15.842,10.421,7.693,7.598,10.243,14.011,10.911,15.202,17.039,12.763,12.204,19.184,16.169,12.033,12.983,6.783,10.663,8.535,9.696,14.014,10.913,9.226,7.406,10.919,8.985,13.366,11.903,11.088,11.149,9.630,6.396,9.928,9.114,10.019,10.069,9.812,8.857,11.473,22.252,15.612,16.069,14.047,17.850,15.580,15.225,16.734,19.825,21.188,20.765,14.516,17.233,17.922,10.722,16.614,20.093,12.311,10.231,10.836,11.938,10.960,12.902,13.369,15.861,12.898,15.410,13.320,12.943,12.786,14.051,13.918,13.880,15.989,15.489,8.142,6.431,9.627,14.216,15.016,11.000
7.433,10.825,9.843,10.913,10.992,8.190,13.388,17.000,15.914,15.398,13.170,11.417,12.789,12.827,13.253,13.044,9.611,15.261,8.956,9.192,6.821,4.889,7.573,12.731,12.672,14.573,14.864,9.914,6.600,8.661,9.038,9.892,6.856,6.000,7.140,6.284,4.315,3.609,9.852,12.437,6.500,11.055,10.164,9.322,17.260,14.027,16.000,7.239,14.736,13.135,12.873,7.010,10.105,16.254,10.289,7.284,7.620,12.171,14.359,9.522,16.270,16.990,12.349,12.672,20.257,14.843,12.076,13.563,6.483,9.337,7.915,9.913,12.746,9.522,8.357,7.625,11.326,11.333,12.940,11.272,10.069,9.328,8.012,7.151,11.062,9.154,9.392,10.545,9.733,9.105,10.935,21.484,15.350,16.543,14.741,17.133,14.247,16.225,15.543,19.950,21.529,18.561,13.500,16.558,18.662,10.992,17.693,19.444,12.000,10.269,12.311,11.169,11.020,12.725,14.524,14.250,12.289,17.333,12.573,12.457,10.482,14.458,14.306,14.040,14.703,14.205,8.613,7.000,10.549,15.753,15.022,10.884
7.740,10.350,8.800,12.587,10.397,8.302,13.574,16.756,15.543,15.398,13.660,12.094,11.451,11.945,13.107,13.144,9.741,15.581,9.487,9.423,6.893,4.750,7.013,12.689,12.314,15.399,15.055,10.129,7.238,11.254,9.318,9.873,7.375,5.744,7.471,6.637,3.730,3.496,9.324,12.725,6.847,11.603,11.436,10.076,20.727,13.560,14.853,7.030,13.936,11.937,12.509,7.380,10.092,14.439,10.263,6.398,6.902,10.929,14.283,10.500,15.374,16.608,13.030,13.175,19.287,15.191,12.717,14.613,6.758,11.239,8.134,9.591,12.732,11.304,8.958,7.953,10.474,8.682,12.373,11.408,10.039,10.030,9.284,6.981,9.567,8.707,9.266,10.662,9.614,9.495,11.086,21.677,16.126,17.052,14.235,18.800,15.963,15.300,15.383,20.975,21.671,17.796,14.766,17.860,18.455,10.397,17.523,19.556,13.511,10.103,11.393,12.354,9.580,12.725,14.774,15.569,12.109,16.924,12.533,13.486,11.339,14.441,14.041,13.840,15.132,14.273,8.934,6.168,9.794,15.989,15.217,10.810
8.260,11.194,9.270,12.144,9.802,8.017,13.698,16.390,15.951,15.495,12.566,11.488,11.563,11.727,12.800,11.956,10.185,14.684,8.195,8.952,7.821,5.319,7.920,12.176,12.723,13.741,14.055,9.486,6.810,10.449,9.227,9.029,8.000,5.701,7.561,6.039,4.090,3.594,8.194,13.120,7.024,10.342,10.309,9.390,21.143,14.200,13.168,7.000,14.171,11.825,12.255,6.530,9.868,14.500,9.895,7.011,7.457,10.857,13.783,10.744,16.215,18.216,13.633,11.752,20.103,15.146,12.783,13.168,6.625,10.533,8.225,9.774,11.141,10.667,9.042,7.344,10.689,10.470,11.910,11.155,9.951,9.463,9.407,7.226,9.990,8.984,8.652,10.179,8.653,8.581,10.667,21.774,14.816,16.017,13.800,18.417,14.370,13.425,16.415,19.487,21.894,19.633,15.815,16.186,18.377,9.802,17.284,19.852,11.067,10.397,11.557,12.754,10.160,13.549,13.274,15.417,12.102,17.010,12.067,14.171,11.464,13.542,13.714,14.860,15.407,13.659,9.491,5.796,11.225,15.463,15.117,10.945
8.173,10.534,9.730,11.337,10.571,7.991,12.318,17.439,15.778,14.828,14.566,11.575,12.352,11.482,12.813,12.511,10.019,15.245,8.345,9.663,6.786,5.069,7.693,12.798,12.358,14.350,13.364,10.093,6.990,10.669,9.144,9.373,7.712,5.632,7.503,5.814,4.888,3.406,8.972,12.132,7.024,10.384,9.891,9.364,20.844,14.440,14.505,7.127,14.229,12.373,13.873,6.790,11.645,15.404,11.044,7.227,7.076,10.886,14.815,11.900,16.736,16.873,12.331,12.766,18.507,14.831,12.739,14.731,6.725,11.304,8.246,9.209,11.634,11.058,8.970,7.562,11.000,9.697,13.000,10.602,9.951,10.239,8.062,7.811,10.629,9.878,9.449,10.669,10.287,9.105,11.505,20.477,14.913,16.905,14.224,18.800,15.790,14.800,14.798,19.587,21.671,20.286,15.613,16.767,20.026,10.571,16.261,20.796,12.956,11.051,13.016,11.646,9.300,12.294,12.857,15.069,12.320,16.010,13.493,13.914,11.696,14.525,12.714,13.500,15.604,14.375,9.792,6.066,9.598,14.932,14.989,10.964
7.837,9.903,9.591,11.769,10.556,8.172,13.256,18.488,15.099,15.527,13.358,12.496,11.169,11.473,12.467,13.022,9.519,15.002,8.239,9.808,7.179,4.181,8.467,13.042,12.058,13.573,13.182,9.200,6.562,9.941,8.818,8.137,6.894,5.949,7.210,6.255,4.348,3.308,8.583,11.832,6.637,11.562,11.673,9.737,19.013,13.480,14.147,7.933,13.657,11.516,12.273,6.920,10.908,16.456,9.649,6.614,7.478,10.314,14.880,10.189,16.196,18.304,12.722,12.511,17.934,15.202,12.565,14.025,8.200,12.380,8.169,9.800,12.070,10.594,8.179,7.203,10.022,8.848,12.761,10.660,10.137,8.537,9.951,7.887,10.216,9.398,9.658,10.393,9.733,8.619,11.613,21.516,15.146,15.371,15.188,17.633,14.815,13.025,16.053,19.125,20.106,19.959,14.790,16.442,18.091,10.556,16.784,21.315,12.356,10.603,12.738,11.169,10.620,12.471,12.774,16.597,12.578,16.181,13.293,13.057,11.786,13.712,13.000,14.680,15.077,13.852,9.377,6.000,10.314,14.774,15.191,11.229
8.212,9.971,9.078,11.510,10.238,7.750,12.946,17.866,15.481,15.559,12.566,11.551,11.817,11.127,12.880,13.689,9.296,15.352,8.602,9.183,7.036,5.194,7.427,12.244,12.146,14.168,13.045,9.314,6.714,10.186,8.833,9.020,6.779,5.137,7.471,6.922,4.674,3.541,8.889,12.317,6.661,11.000,10.236,9.008,20.117,12.240,13.989,6.784,14.371,12.278,13.673,6.830,10.737,15.684,10.553,7.216,8.446,10.500,15.315,11.233,16.466,18.314,11.923,12.730,17.066,14.640,11.370,13.504,7.683,13.815,9.204,9.635,11.155,9.551,9.065,7.438,9.859,10.212,11.910,10.350,10.020,9.746,9.309,6.887,10.010,9.862,9.297,10.297,9.129,8.410,10.892,20.400,14.951,15.491,13.600,19.067,14.111,15.000,15.553,18.062,21.776,18.673,15.331,17.512,17.805,10.238,16.318,20.537,11.556,10.038,12.508,12.538,10.260,12.078,13.655,14.931,12.836,16.190,12.773,11.857,11.464,14.983,11.551,15.020,16.044,16.148,9.575,5.307,9.392,14.466,14.862,11.227
7.865,9.854,9.374,12.183,10.190,7.612,12.907,17.476,14.494,16.849,12.509,11.913,11.310,11.618,13.747,12.233,9.583,15.067,8.628,9.452,7.036,4.833,8.000,12.160,12.606,13.769,12.518,9.479,7.467,8.831,9.833,9.098,7.375,6.350,7.217,6.676,4.281,3.842,10.148,11.587,5.992,10.781,11.418,9.839,19.143,13.520,14.032,6.709,13.343,11.913,12.845,7.280,8.882,15.254,9.465,6.841,7.826,10.786,14.815,11.411,16.479,18.912,12.793,12.971,17.162,12.674,11.924,13.807,7.858,13.891,8.479,9.696,11.915,10.391,8.726,7.469,10.526,8.758,11.522,10.709,9.833,9.552,8.753,7.472,10.144,8.618,9.481,10.745,9.366,8.010,10.548,20.594,15.282,15.966,14.506,19.467,14.642,13.650,15.298,19.312,19.682,18.173,14.790,16.163,16.792,10.190,15.784,20.852,11.956,10.590,12.180,11.308,11.320,12.392,13.917,15.736,12.883,16.752,14.133,13.943,12.286,14.136,14.408,15.980,16.527,19.318,8.434,5.672,10.569,14.265,15.000,11.327
8.048,10.398,9.000,11.808,9.500,8.267,12.116,16.732,15.210,15.484,12.906,11.724,10.859,11.073,13.707,12.378,9.343,15.262,8.832,9.837,5.982,4.931,7.320,12.807,12.109,13.937,12.555,9.850,6.133,9.093,9.424,9.225,6.904,5.786,7.331,6.843,4.449,3.624,9.148,12.228,6.621,10.822,11.455,9.331,20.351,13.547,14.958,7.045,14.664,12.429,12.882,6.920,10.250,14.851,11.211,7.341,7.913,11.486,14.228,10.178,16.736,18.255,12.899,12.445,17.647,11.787,11.902,13.185,8.800,15.207,9.958,9.322,11.310,9.203,8.935,7.344,9.341,10.833,12.060,10.379,9.657,9.134,10.173,6.962,9.237,8.520,9.494,10.014,9.089,8.200,10.785,19.516,14.485,15.793,14.412,21.067,13.457,14.400,14.745,19.212,21.788,17.378,14.815,14.442,18.455,9.500,16.330,20.870,10.533,10.667,12.115,10.631,11.420,12.667,13.155,15.375,13.086,14.543,14.853,13.514,13.375,16.102,16.286,15.640,16.923,22.830,8.774,5.518,9.882,14.119,15.069,11.671
7.298,10.029,8.522,11.769,9.754,7.552,12.736,16.500,15.654,15.140,13.283,11.535,11.127,11.845,13.133,12.911,9.250,15.750,9.159,9.731,7.054,5.194,7.240,12.193,11.489,14.147,13.427,9.086,6.124,9.220,9.311,8.539,7.212,6.265,7.599,6.716,4.528,3.346,8.713,13.156,6.161,11.479,9.727,8.703,18.714,12.333,14.726,6.515,13.714,12.278,13.018,6.830,10.237,14.798,10.018,7.182,7.880,11.114,13.543,10.022,17.755,19.294,12.237,11.526,19.426,13.596,12.326,13.605,8.050,15.076,10.549,9.539,12.085,10.913,9.220,7.438,10.993,9.424,11.716,10.592,9.461,8.940,9.160,6.943,9.505,9.106,9.443,10.572,10.248,8.210,11.183,19.690,14.806,16.009,14.176,19.333,12.889,13.650,16.074,17.625,20.047,18.071,14.782,16.000,17.519,9.754,16.330,22.222,9.822,11.141,13.115,11.938,9.560,12.157,13.381,16.653,13.039,15.171,14.947,15.000,11.357,17.051,17.959,16.080,16.967,24.352,10.009,5.803,9.147,14.517,14.973,11.766
7.837,9.971,9.217,12.038,9.810,7.940,11.977,16.963,14.938,16.570,12.528,12.323,9.592,11.391,13.240,13.167,9.093,15.520,9.239,8.769,6.625,5.875,6.880,11.437,11.971,13.350,13.182,7.929,6.248,9.542,8.485,8.598,6.990,6.111,7.287,6.196,4.506,3.684,8.370,12.251,6.500,10.055,10.636,8.746,17.896,13.333,14.263,6.978,12.936,12.270,13.155,6.190,8.987,13.754,9.912,7.920,8.185,11.386,13.870,10.878,17.963,18.118,12.142,12.161,18.971,13.472,13.054,13.151,8.825,18.239,10.331,10.348,11.366,9.203,8.399,7.312,10.281,9.076,11.246,10.223,9.824,9.537,9.247,7.321,10.093,9.382,9.247,10.166,9.703,8.162,12.161,20.458,14.883,15.957,13.424,18.950,13.296,13.575,15.574,17.938,20.835,18.173,13.532,16.070,17.260,9.810,14.705,19.500,10.178,9.897,12.918,12.185,9.780,13.431,12.524,17.097,13.219,15.952,14.267,14.657,12.089,17.475,19.816,15.460,17.604,24.068,8.887,6.460,9.745,14.337,15.196,12.167
8.038,10.000,8.713,11.538,10.016,7.578,12.744,17.415,14.642,15.290,11.453,12.142,12.380,10.964,13.000,11.567,10.167,15.186,8.451,9.183,7.196,4.667,6.827,12.059,11.766,12.280,11.382,8.900,6.486,8.771,8.864,8.755,6.423,5.359,7.484,6.716,4.315,3.421,8.593,12.389,6.540,10.575,9.400,8.915,15.844,12.693,14.558,7.030,13.536,11.159,13.100,7.000,9.355,14.175,10.333,7.955,7.707,11.429,15.098,9.489,16.405,21.000,12.509,12.679,18.846,14.697,11.304,12.303,9.992,19.815,10.577,9.678,12.648,9.232,8.417,6.578,10.733,8.924,11.485,11.282,9.069,9.567,9.037,7.566,9.660,9.545,9.462,10.414,9.366,8.724,10.624,20.123,14.204,16.681,13.635,18.317,13.568,13.550,15.245,18.138,20.588,17.827,14.556,14.512,17.545,10.016,15.386,20.778,10.933,10.244,12.230,10.938,9.920,13.353,12.548,15.208,12.773,15.295,14.413,15.029,11.982,16.864,19.571,16.640,17.363,23.943,9.000,6.606,10.500,14.213,15.021,11.833
8.067,9.049,8.470,10.904,9.778,7.095,11.814,16.037,14.136,15.054,12.321,11.874,11.958,11.218,12.147,11.744,9.241,15.291,8.407,10.087,6.143,5.000,7.667,13.202,12.292,13.315,13.836,9.429,6.705,8.559,9.182,8.863,7.154,5.974,7.943,6.892,4.146,3.278,8.972,12.898,6.702,11.562,10.745,9.483,14.701,14.067,13.895,7.343,12.814,11.159,12.400,7.720,8.789,13.333,10.544,7.614,7.783,10.614,13.315,10.100,17.491,18.569,12.521,12.219,18.478,14.281,12.859,12.773,10.742,24.033,9.979,9.609,12.338,10.652,8.702,7.078,9.881,9.515,10.940,10.922,9.314,8.403,8.506,7.094,9.567,8.301,8.791,10.055,8.208,7.724,10.688,19.477,14.427,15.198,13.459,20.250,12.654,13.950,15.202,18.612,19.306,18.694,14.347,15.558,18.429,9.778,15.841,21.185,10.778,8.808,12.197,11.369,9.600,13.255,12.452,16.236,13.766,14.067,16.267,14.629,12.000,19.203,20.408,17.020,15.769,22.136,8.774,6.270,9.549,13.965,14.941,11.581
