 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59
280,1643.070,1454.719,1211.868,1365.917,1177.302,1507.609,1363.560,1868.384,1532.018,1533.611,1686.508,1552.818,1351.992,1353.737,1469.553,1458.648,2275.779,1639.029,1434.203,1710.607,1485.297,1363.370,1657.882,1269.057,1446.505,1573.862,1980.625,1560.826,1755.837,1786.681,1768.291,1387.232,1634.169,2210.967,1447.358,1419.161,2550.842,2410.702,1308.989,1375.267,1643.374,1356.469,1372.909,1225.039,1650.115,1193.279,1533.259,1867.260,1334.961,1384.240,1219.368,2422.540,1446.717,1321.117,2014.264,1284.009,1370.393,1327.926,1341.229
281,1669.012,1462.842,1194.569,1331.905,1188.993,1525.907,1350.275,1736.521,1551.830,1537.809,1655.261,1562.238,1343.008,1373.717,1475.368,1392.538,2295.326,1595.831,1419.398,1730.607,1483.879,1365.309,1664.608,1260.000,1478.711,1575.766,1967.022,1562.935,1768.457,1675.292,1775.038,1383.424,1659.221,2196.242,1431.401,1450.446,2496.602,2444.534,1288.451,1344.607,1544.267,1337.412,1391.500,1236.055,1613.269,1203.903,1531.309,1921.437,1349.311,1390.922,1211.934,2355.270,1413.364,1307.494,1988.750,1297.732,1309.607,1361.287,1332.822
282,1676.081,1475.253,1195.190,1359.310,1173.655,1482.285,1342.651,1641.541,1554.257,1523.611,1659.397,1554.650,1316.492,1353.182,1454.513,1351.014,2320.979,1630.353,1412.242,1689.538,1433.484,1367.273,1666.255,1254.736,1438.526,1556.910,1937.882,1549.690,1725.442,1657.153,1770.467,1392.596,1636.823,2294.604,1424.775,1460.339,2487.602,2441.840,1255.176,1305.587,1537.191,1334.040,1338.409,1234.078,1646.641,1202.091,1545.543,1860.057,1335.515,1361.798,1225.427,2348.440,1395.970,1305.864,1981.806,1255.625,1299.094,1329.303,1343.483
283,1706.581,1469.473,1174.339,1352.690,1175.885,1512.013,1340.908,1519.349,1518.719,1543.643,1635.422,1530.238,1330.623,1329.818,1483.053,1289.662,2247.421,1635.235,1395.891,1750.469,1440.176,1362.339,1655.771,1260.114,1433.763,1581.545,1923.956,1546.489,1790.481,1739.889,1765.907,1371.417,1639.397,2289.396,1433.562,1410.964,2532.549,2435.000,1284.813,1267.184,1439.374,1351.734,1355.955,1220.719,1639.385,1186.208,1507.988,1881.975,1335.049,1383.814,1225.934,2347.720,1419.040,1289.123,2007.111,1272.107,1303.234,1319.861,1327.381
284,1693.547,1426.973,1178.885,1354.893,1170.950,1531.497,1381.734,1440.226,1540.105,1553.490,1582.975,1569.455,1318.812,1340.455,1488.342,1265.172,2247.137,1605.390,1434.852,1703.117,1447.505,1346.412,1635.124,1255.257,1450.474,1550.531,1925.404,1559.038,1749.016,1683.653,1780.753,1366.113,1617.191,2270.912,1438.406,1458.018,2539.451,2403.168,1295.593,1245.432,1402.718,1362.090,1367.167,1239.633,1640.551,1188.071,1525.481,1879.411,1335.573,1381.031,1227.493,2318.140,1421.899,1301.957,2043.306,1259.571,1320.570,1322.082,1323.805
285,1642.035,1448.719,1173.782,1315.869,1159.050,1501.768,1357.339,1395.075,1529.661,1529.172,1624.608,1551.063,1322.271,1368.990,1484.592,1276.862,2290.579,1645.603,1424.484,1725.000,1448.934,1333.200,1624.039,1229.293,1444.227,1564.069,1930.088,1564.049,1733.426,1690.250,1775.055,1384.318,1631.757,2273.736,1429.615,1459.018,2528.316,2410.756,1305.495,1231.291,1348.786,1348.203,1359.439,1203.008,1576.974,1193.377,1541.938,1881.329,1348.893,1402.287,1223.007,2387.650,1417.465,1314.827,1942.014,1269.205,1288.738,1318.131,1323.915
286,1701.477,1439.034,1203.155,1357.024,1158.439,1538.219,1354.661,1432.521,1554.760,1544.102,1709.724,1572.224,1347.090,1344.889,1487.132,1306.193,2297.874,1648.698,1427.273,1705.345,1467.198,1347.339,1662.464,1280.614,1434.722,1541.469,1974.868,1557.375,1743.380,1664.833,1811.363,1380.940,1617.765,2237.703,1434.273,1451.161,2525.850,2381.053,1275.758,1269.786,1418.947,1371.497,1390.197,1233.500,1676.795,1197.058,1495.704,1933.076,1357.485,1400.543,1224.507,2339.640,1416.071,1310.099,2010.944,1260.554,1318.112,1356.705,1315.754
287,1667.314,1475.260,1232.132,1376.083,1194.209,1498.371,1373.954,1780.596,1580.076,1544.408,1802.352,1553.077,1341.607,1376.869,1489.553,1428.752,2329.990,1612.169,1427.719,1725.386,1471.703,1360.976,1649.863,1264.386,1497.938,1582.586,1950.566,1560.859,1769.907,1747.431,1767.203,1398.887,1610.897,2244.528,1418.513,1417.875,2517.962,2450.427,1318.945,1371.757,1621.519,1362.661,1355.727,1270.883,1672.192,1210.383,1538.407,1926.342,1371.534,1395.078,1213.066,2393.450,1396.768,1294.969,2044.722,1268.580,1341.103,1346.607,1340.441
288,1649.744,1461.514,1232.707,1328.964,1199.468,1505.934,1346.505,2034.384,1574.415,1553.217,1811.528,1561.217,1364.688,1370.212,1507.053,1517.621,2270.853,1625.029,1404.656,1716.476,1476.484,1358.667,1665.595,1252.793,1483.866,1567.124,1924.691,1558.478,1749.163,1806.917,1790.890,1403.828,1621.073,2250.791,1454.674,1465.911,2524.932,2399.420,1289.429,1430.990,1731.069,1350.870,1354.212,1246.094,1643.705,1200.740,1477.444,1963.563,1361.612,1400.574,1231.132,2388.200,1412.970,1315.673,2007.986,1297.821,1363.879,1319.713,1296.551
289,1696.395,1469.171,1200.425,1328.512,1172.647,1534.172,1336.734,1944.062,1574.556,1525.662,1763.663,1586.126,1329.303,1355.838,1471.882,1505.428,2274.337,1644.890,1430.156,1695.090,1429.835,1347.091,1639.412,1254.543,1459.237,1561.331,1973.118,1549.527,1783.535,1735.625,1756.126,1378.576,1642.985,2260.066,1457.743,1429.250,2501.857,2384.855,1301.934,1398.786,1687.817,1364.633,1403.197,1263.438,1637.192,1194.506,1511.704,1905.342,1377.291,1387.814,1222.919,2340.890,1427.596,1288.506,2038.014,1251.902,1333.505,1330.697,1333.178
290,1678.593,1477.486,1184.644,1324.167,1175.381,1533.397,1350.128,1859.411,1540.667,1515.274,1696.352,1543.315,1339.369,1366.465,1466.211,1438.497,2237.747,1628.103,1398.688,1756.048,1431.121,1365.230,1660.007,1243.000,1455.887,1575.014,1922.382,1591.641,1754.752,1714.708,1789.637,1362.781,1626.390,2277.121,1429.316,1435.536,2529.376,2386.374,1301.374,1353.252,1630.221,1351.412,1352.651,1239.023,1628.179,1205.117,1492.963,1909.481,1357.447,1386.907,1211.471,2425.170,1430.051,1311.161,2056.056,1278.518,1344.299,1336.877,1310.186
291,1679.919,1471.014,1194.931,1304.976,1185.943,1542.609,1358.138,1719.911,1534.211,1511.955,1687.020,1595.357,1316.623,1359.697,1461.539,1399.559,2285.105,1648.971,1429.391,1706.152,1453.055,1358.964,1673.007,1270.707,1450.670,1571.276,1938.890,1546.745,1757.558,1676.569,1755.989,1386.609,1640.684,2287.615,1429.701,1465.054,2509.572,2368.641,1315.945,1320.777,1548.420,1381.243,1386.758,1238.336,1673.782,1199.870,1537.309,1906.544,1372.214,1391.496,1231.890,2338.630,1436.818,1314.432,1975.389,1299.759,1328.925,1322.910,1317.466
292,1645.826,1456.486,1186.713,1333.012,1174.194,1522.172,1359.789,1576.897,1540.918,1557.191,1678.136,1570.483,1334.361,1346.566,1472.329,1342.490,2246.600,1622.588,1426.711,1700.531,1447.978,1376.212,1675.046,1271.807,1483.217,1542.890,1964.662,1559.984,1760.225,1725.125,1771.495,1389.040,1642.596,2276.780,1457.524,1436.125,2528.038,2391.084,1290.879,1282.238,1502.443,1344.452,1369.273,1219.250,1662.013,1190.039,1593.012,1962.278,1353.330,1394.558,1250.537,2305.080,1418.374,1289.222,1924.667,1273.196,1295.355,1328.762,1318.254
293,1661.267,1454.205,1182.161,1293.679,1166.453,1512.609,1342.376,1553.959,1515.474,1522.389,1687.563,1562.525,1337.410,1339.141,1484.263,1314.414,2290.811,1619.860,1433.156,1713.669,1425.275,1351.655,1648.778,1244.300,1479.887,1552.559,1933.537,1553.402,1757.302,1723.375,1798.962,1405.146,1589.022,2214.736,1443.754,1480.214,2490.722,2401.504,1302.890,1234.714,1440.397,1363.842,1374.424,1216.750,1674.923,1196.818,1553.593,1912.728,1325.748,1399.256,1233.779,2361.020,1412.515,1307.259,2057.458,1255.438,1313.383,1375.393,1333.712
294,1656.512,1416.712,1163.144,1338.726,1163.309,1543.556,1373.872,1448.007,1495.953,1536.096,1617.834,1568.972,1355.287,1343.697,1452.382,1295.497,2271.684,1597.522,1376.336,1708.731,1420.857,1342.903,1649.065,1282.671,1438.309,1580.152,1917.596,1549.614,1778.047,1663.153,1747.467,1396.874,1599.184,2285.747,1435.588,1390.875,2517.278,2383.870,1308.923,1233.209,1358.305,1374.379,1372.591,1219.992,1623.744,1202.020,1550.741,1909.411,1321.388,1342.674,1244.323,2359.230,1390.192,1301.821,2016.583,1247.705,1300.112,1334.156,1325.890
295,1692.884,1485.712,1193.983,1331.488,1146.604,1515.318,1338.550,1374.610,1548.743,1553.962,1661.020,1552.727,1328.205,1382.485,1487.513,1280.628,2317.642,1600.581,1397.609,1707.731,1446.989,1362.642,1665.889,1254.950,1451.701,1537.503,1934.537,1552.440,1764.109,1685.528,1767.890,1377.894,1576.250,2219.637,1467.668,1399.536,2508.293,2424.679,1309.352,1234.476,1339.336,1364.486,1325.651,1216.500,1628.410,1199.240,1522.568,1926.260,1379.641,1385.140,1247.735,2305.330,1452.374,1308.025,2011.472,1268.554,1294.168,1353.500,1341.814
296,1707.244,1498.507,1208.891,1343.464,1173.223,1539.146,1389.440,1340.199,1555.538,1581.631,1674.608,1581.252,1341.098,1359.162,1479.500,1245.607,2254.895,1603.919,1400.719,1717.138,1471.659,1360.612,1646.412,1250.257,1463.093,1579.076,1956.052,1615.750,1748.868,1762.319,1800.429,1388.967,1645.309,2206.659,1441.786,1460.714,2536.015,2416.817,1310.374,1217.374,1340.534,1357.124,1370.227,1219.227,1646.410,1207.364,1553.136,1926.253,1378.146,1415.744,1240.471,2390.900,1441.394,1309.339,2011.069,1297.312,1329.243,1373.221,1344.314
297,1718.291,1484.705,1200.023,1348.798,1184.000,1537.371,1379.872,1330.267,1542.228,1582.420,1670.176,1591.469,1333.172,1363.929,1505.026,1258.276,2302.937,1623.096,1425.477,1684.531,1459.835,1358.533,1681.706,1258.329,1456.495,1586.193,1947.860,1563.467,1764.287,1690.375,1800.786,1386.954,1600.765,2233.550,1468.321,1389.982,2522.511,2412.282,1278.297,1240.456,1305.214,1344.254,1381.970,1228.938,1668.397,1199.591,1506.926,1920.247,1344.757,1402.643,1247.529,2337.140,1447.990,1315.519,1927.306,1279.250,1317.607,1352.402,1336.805
298,1699.430,1468.486,1212.471,1348.524,1172.755,1527.358,1393.101,1330.740,1559.672,1574.847,1654.020,1596.035,1339.016,1370.414,1461.342,1237.945,2348.463,1600.507,1449.008,1710.241,1449.725,1372.606,1666.902,1278.057,1479.330,1584.517,1930.022,1561.239,1759.163,1709.000,1780.214,1395.093,1603.522,2240.132,1440.717,1434.071,2514.970,2392.740,1311.011,1217.840,1290.130,1372.345,1365.530,1223.812,1665.346,1197.539,1525.778,1918.696,1344.961,1403.806,1233.140,2365.760,1435.545,1297.920,1984.778,1274.509,1324.215,1344.803,1332.229
299,1677.663,1465.288,1179.293,1330.095,1168.899,1508.444,1361.853,1281.788,1534.205,1578.955,1618.975,1552.475,1361.369,1342.586,1484.750,1229.931,2309.042,1625.669,1403.469,1738.421,1439.341,1352.673,1656.915,1278.707,1468.052,1577.614,1931.213,1557.810,1777.961,1673.500,1763.445,1408.026,1645.919,2280.154,1455.374,1430.089,2612.128,2354.649,1319.418,1210.112,1232.183,1360.960,1388.667,1228.844,1638.923,1179.961,1476.432,1922.937,1346.864,1392.504,1247.529,2296.640,1420.667,1339.272,1998.583,1283.375,1312.467,1315.615,1350.542
300,1685.419,1475.541,1182.316,1341.286,1179.130,1525.106,1371.596,1292.541,1515.363,1562.497,1634.005,1591.776,1363.475,1366.606,1481.474,1229.593,2347.126,1603.875,1419.398,1678.131,1468.560,1370.612,1697.196,1270.279,1461.546,1596.200,1957.559,1540.299,1763.876,1656.889,1765.209,1424.371,1629.559,2293.692,1433.080,1491.375,2510.804,2381.786,1317.396,1191.359,1262.527,1345.429,1407.439,1236.328,1647.077,1215.870,1481.370,1924.532,1328.243,1363.512,1234.971,2356.160,1432.424,1301.753,1989.569,1272.009,1289.869,1345.312,1322.992
